"COU","Country","CENTGOV_RATES","Central government tax rates and thresholds","LEVEL_GOV","Level of government","TAX_BASE","Tax base","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","PERS_ALL_AMNT","Personal allowance","L","L","TY","TY","2000","2000",,,"0","Units",,,330,,
"JPN","Japan","PERS_ALL_AMNT","Personal allowance","L","L","TY","TY","2001","2001",,,"0","Units",,,330,,
"JPN","Japan","PERS_ALL_AMNT","Personal allowance","L","L","TY","TY","2002","2002",,,"0","Units",,,330,,
"JPN","Japan","PERS_ALL_AMNT","Personal allowance","L","L","TY","TY","2003","2003",,,"0","Units",,,330,,
"JPN","Japan","PERS_ALL_AMNT","Personal allowance","L","L","TY","TY","2004","2004",,,"0","Units",,,330,,
"JPN","Japan","PERS_ALL_AMNT","Personal allowance","L","L","TY","TY","2005","2005",,,"0","Units",,,330,,
"JPN","Japan","PERS_ALL_AMNT","Personal allowance","L","L","TY","TY","2006","2006",,,"0","Units",,,330,,
"JPN","Japan","LUMP_SUM_TAX","Lump sum tax","L","L","TY","TY","2000","2000","NATCUR","National currency","0","Units",,,4,,
"JPN","Japan","LUMP_SUM_TAX","Lump sum tax","L","L","TY","TY","2001","2001","NATCUR","National currency","0","Units",,,4,,
"JPN","Japan","LUMP_SUM_TAX","Lump sum tax","L","L","TY","TY","2002","2002","NATCUR","National currency","0","Units",,,4,,
"JPN","Japan","LUMP_SUM_TAX","Lump sum tax","L","L","TY","TY","2003","2003","NATCUR","National currency","0","Units",,,4,,
"JPN","Japan","LUMP_SUM_TAX","Lump sum tax","L","L","TY","TY","2004","2004","NATCUR","National currency","0","Units",,,4,,
"JPN","Japan","LUMP_SUM_TAX","Lump sum tax","L","L","TY","TY","2005","2005","NATCUR","National currency","0","Units",,,4,,
"JPN","Japan","LUMP_SUM_TAX","Lump sum tax","L","L","TY","TY","2006","2006","NATCUR","National currency","0","Units",,,4,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2000","2000","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2001","2001","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2002","2002","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2003","2003","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2004","2004","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2005","2005","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2006","2006","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2007","2007","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2008","2008","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2009","2009","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2010","2010","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2011","2011","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2012","2012","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2013","2013","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2014","2014","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2015","2015","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2016","2016","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2017","2017","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2018","2018","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2019","2019","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2020","2020","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2021","2021","NATCUR","National currency","0","Units",,,24,,
"CHE","Switzerland","LUMP_SUM_TAX","Lump sum tax","S","S","TYS","TYs","2022","2022","NATCUR","National currency","0","Units",,,24,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2000","2000","PC","Percentage","0","Units",,,7,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2001","2001","PC","Percentage","0","Units",,,7,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2002","2002","PC","Percentage","0","Units",,,7,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2003","2003","PC","Percentage","0","Units",,,7,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2004","2004","PC","Percentage","0","Units",,,7,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2005","2005","PC","Percentage","0","Units",,,7,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2006","2006","PC","Percentage","0","Units",,,7,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2007","2007","PC","Percentage","0","Units",,,7.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2008","2008","PC","Percentage","0","Units",,,7.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2009","2009","PC","Percentage","0","Units",,,7.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2010","2010","PC","Percentage","0","Units",,,7.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2011","2011","PC","Percentage","0","Units",,,7.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2012","2012","PC","Percentage","0","Units",,,7.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2013","2013","PC","Percentage","0","Units",,,7.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2014","2014","PC","Percentage","0","Units",,,7.5,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2015","2015","PC","Percentage","0","Units",,,7.6,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2016","2016","PC","Percentage","0","Units",,,6.6,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2017","2017","PC","Percentage","0","Units",,,6.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2018","2018","PC","Percentage","0","Units",,,6.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2019","2019","PC","Percentage","0","Units",,,6.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2020","2020","PC","Percentage","0","Units",,,6.4,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2021","2021","PC","Percentage","0","Units",,,6.3,,
"BEL","Belgium","SURTAX_RATE","Surtax rate ","L","L","CTG","CTg","2022","2022","PC","Percentage","0","Units",,,6.3,,
"CAN","Canada","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,6.2496,,
"CAN","Canada","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,6.2496,,
"CAN","Canada","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,6.25,,
"CAN","Canada","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,6.25,,
"CAN","Canada","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,6.25,,
"CAN","Canada","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,6.25,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,30,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,30,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,22,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,22,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,22,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,22,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,22,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,22,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,19,,
"CHE","Switzerland","SURTAX_RATE","Surtax rate ","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,18,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2000","2000","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2001","2001","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2002","2002","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2003","2003","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2004","2004","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2005","2005","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2006","2006","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2007","2007","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2008","2008","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2009","2009","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2010","2010","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2011","2011","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2012","2012","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2013","2013","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2014","2014","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2015","2015","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2016","2016","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2017","2017","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2018","2018","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2019","2019","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2020","2020","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2021","2021","PC","Percentage","0","Units",,,25,,
"BEL","Belgium","01_MR","01 Marginal rate","L","L","CTG","CTg","2022","2022","PC","Percentage","0","Units",,,25,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,6.37,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,6.16,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,6.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,6.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2004","2004","PC","Percentage","0","Units",,,6.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2005","2005","PC","Percentage","0","Units",,,6.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2006","2006","PC","Percentage","0","Units",,,6.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2007","2007","PC","Percentage","0","Units",,,6.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2008","2008","PC","Percentage","0","Units",,,6.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2009","2009","PC","Percentage","0","Units",,,6.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2010","2010","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2011","2011","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2012","2012","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2013","2013","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2014","2014","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2015","2015","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2016","2016","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2017","2017","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2018","2018","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2019","2019","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2020","2020","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2021","2021","PC","Percentage","0","Units",,,5.05,,
"CAN","Canada","01_MR","01 Marginal rate","S","S","TYS","TYs","2022","2022","PC","Percentage","0","Units",,,5.05,,
"JPN","Japan","01_MR","01 Marginal rate","L","L","TY","TY","2000","2000","PC","Percentage","0","Units",,,5,,
"JPN","Japan","01_MR","01 Marginal rate","L","L","TY","TY","2001","2001","PC","Percentage","0","Units",,,5,,
"JPN","Japan","01_MR","01 Marginal rate","L","L","TY","TY","2002","2002","PC","Percentage","0","Units",,,5,,
"JPN","Japan","01_MR","01 Marginal rate","L","L","TY","TY","2003","2003","PC","Percentage","0","Units",,,5,,
"JPN","Japan","01_MR","01 Marginal rate","L","L","TY","TY","2004","2004","PC","Percentage","0","Units",,,5,,
"JPN","Japan","01_MR","01 Marginal rate","L","L","TY","TY","2005","2005","PC","Percentage","0","Units",,,5,,
"JPN","Japan","01_MR","01 Marginal rate","L","L","TY","TY","2006","2006","PC","Percentage","0","Units",,,5,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2000","2000","PC","Percentage","0","Units",,,3,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2001","2001","PC","Percentage","0","Units",,,3,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2002","2002","PC","Percentage","0","Units",,,3,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2003","2003","PC","Percentage","0","Units",,,5.94,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2004","2004","PC","Percentage","0","Units",,,5.94,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2005","2005","PC","Percentage","0","Units",,,5.94,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2006","2006","PC","Percentage","0","Units",,,5.94,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2007","2007","PC","Percentage","0","Units",,,8.34,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2008","2008","PC","Percentage","0","Units",,,8.34,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2009","2009","PC","Percentage","0","Units",,,8.34,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2010","2010","PC","Percentage","0","Units",,,8.34,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2011","2011","PC","Percentage","0","Units",,,12,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2012","2012","PC","Percentage","0","Units",,,12,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2013","2013","PC","Percentage","0","Units",,,12,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2014","2014","PC","Percentage","0","Units",,,12,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2015","2015","PC","Percentage","0","Units",,,10,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2016","2016","PC","Percentage","0","Units",,,9.5,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2017","2017","PC","Percentage","0","Units",,,9.5,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2018","2018","PC","Percentage","0","Units",,,9.5,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2019","2019","PC","Percentage","0","Units",,,9,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2020","2020","PC","Percentage","0","Units",,,9,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2021","2021","PC","Percentage","0","Units",,,9,,
"ESP","Spain","01_MR","01 Marginal rate","S","S","TY","TY","2022","2022","PC","Percentage","0","Units",,,8.5,,
"CHE","Switzerland","01_MR","01 Marginal rate","S","S","TYS","TYs","2000","2000","PC","Percentage","0","Units",,,0,,
"CHE","Switzerland","01_MR","01 Marginal rate","S","S","TYS","TYs","2001","2001","PC","Percentage","0","Units",,,0,,
"CHE","Switzerland","01_MR","01 Marginal rate","S","S","TYS","TYs","2002","2002","PC","Percentage","0","Units",,,0,,
"CHE","Switzerland","01_MR","01 Marginal rate","S","S","TYS","TYs","2003","2003","PC","Percentage","0","Units",,,0,,
